configuration,question_id,n_candidates,prefiltered,pool_size,K,lam,gamma_effective,selected_count,selected_ranks,gold_ranks,gold_in_pool,gold_selected,gold_pool_count,gold_selected_count,quality_sum_selected,quality_mean_selected,pair_count_selected,b_pair_sum_selected,w_pair_sum_selected,residual_pair_sum_selected,objective_without_constant,qubo_energy_recomputed,recorded_energy,recorded_terms_total,exact_optimal_under_w,best_objective_under_w,objective_regret,combination_count,a_pool_mean,a_pool_std,a_pool_min,a_pool_q10,a_pool_q50,a_pool_q90,a_pool_max,a_selected_mean,a_selected_std,a_selected_min,a_selected_q10,a_selected_q50,a_selected_q90,a_selected_max,b_pool_mean,b_pool_std,b_pool_min,b_pool_q10,b_pool_q50,b_pool_q90,b_pool_max,b_selected_mean,b_selected_std,b_selected_min,b_selected_q10,b_selected_q50,b_selected_q90,b_selected_max,w_pool_mean,w_pool_std,w_pool_min,w_pool_q10,w_pool_q50,w_pool_q90,w_pool_max,w_selected_mean,w_selected_std,w_selected_min,w_selected_q10,w_selected_q50,w_selected_q90,w_selected_max,residual_pool_mean,residual_pool_std,residual_pool_min,residual_pool_q10,residual_pool_q50,residual_pool_q90,residual_pool_max,residual_selected_mean,residual_selected_std,residual_selected_min,residual_selected_q10,residual_selected_q50,residual_selected_q90,residual_selected_max
qore_as_control,nq_0,50,True,15,5,2.0,0.5,5,0;1;25;32;37,0;1;4;38,1,1,3,2,4.651345229987886,0.9302690459975771,10,8.54112862304598,4.27056431152299,0.0,-0.3807809184648958,-50.38078091846489,-50.3807809184649,-50.38078091846489,True,-0.3807809184648958,0.0,3003,0.6954076668625202,0.22858955068262507,0.2905352114913259,0.3477799280138798,0.7782883320883904,0.9707335292412549,1.0,0.9302690459975771,0.06258803143681826,0.8392681420813102,0.8565923480079869,0.9348276468194453,0.9978683136756512,1.0,0.84504695520103,0.05480203067357499,0.7315275149424315,0.7803308574414901,0.8371791211299134,0.9182245904344735,0.9546248272224303,0.8541128623045979,0.05306950606707552,0.7935596433002927,0.7957951283410465,0.849582073861139,0.932401675562219,0.9339137450017412,0.422523477600515,0.027401015336787495,0.36576375747121576,0.39016542872074506,0.4185895605649567,0.45911229521723673,0.4773124136112151,0.42705643115229897,0.02653475303353776,0.39677982165014636,0.39789756417052324,0.4247910369305695,0.4662008377811095,0.4669568725008706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_1,50,True,15,5,2.0,0.5,5,1;12;30;43;48,0;1;7;9;14;30,1,1,5,2,4.953911101777492,0.9907822203554983,10,7.231898500225278,3.615949250112639,0.0,-1.3379618516648528,-51.33796185166485,-51.33796185166486,-51.33796185166485,True,-1.3379618516648528,0.0,3003,0.8639052672390833,0.16388658889443072,0.5558162086154392,0.6006478350684598,0.975722234362328,0.9990451281563338,1.0,0.9907822203554983,0.008221658782613026,0.975722234362328,0.981531145366935,0.9923038044660316,0.9982562204301149,1.0,0.8002189231544901,0.07068623992456836,0.5748703822428153,0.6940824859924525,0.8198892321751923,0.8661154586975607,0.9804006111199353,0.7231898500225278,0.0720891293767687,0.5748703822428153,0.6449385270722676,0.727373102895465,0.8035481954222434,0.8305628905463935,0.40010946157724503,0.03534311996228418,0.28743519112140764,0.34704124299622624,0.40994461608759614,0.43305772934878034,0.49020030555996763,0.3615949250112639,0.03604456468838435,0.28743519112140764,0.3224692635361338,0.3636865514477325,0.4017740977111217,0.41528144527319677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_2,50,True,15,5,2.0,0.5,5,0;1;32;37;47,0;1;6;7;16;19;22;23;32;33;35;38;45,1,1,5,3,2.577519988485161,0.5155039976970321,10,6.9611088309995095,3.4805544154997548,0.0,0.9030344270145938,-49.096965572985404,-49.096965572985404,-49.096965572985404,True,0.9030344270145938,0.0,3003,0.22484116569570436,0.28837841613678655,0.03044310099209357,0.03299282421648798,0.12450390732661144,0.6398982811870063,1.0,0.5155039976970321,0.34003029074323676,0.1675297902923603,0.19365374683071473,0.33196014372863014,0.9380761491303696,1.0,0.6836549450417442,0.07819619538884955,0.5294433976582195,0.5848300682742998,0.6826258850143849,0.7601253642533016,0.9914678296876349,0.696110883099951,0.1290005241152224,0.5294433976582195,0.5450017873505875,0.6982608293433419,0.7979585093999697,0.9914678296876349,0.3418274725208721,0.03909809769442477,0.26472169882910973,0.2924150341371499,0.34131294250719246,0.3800626821266508,0.49573391484381746,0.3480554415499755,0.0645002620576112,0.26472169882910973,0.27250089367529373,0.34913041467167094,0.39897925469998485,0.49573391484381746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_3,50,True,15,5,2.0,0.5,5,4;29;37;45;49,4;6;24;29;37;45;47;49,1,1,8,5,4.886831560180945,0.9773663120361891,10,8.856787463091608,4.428393731545804,0.0,-0.45843782863514093,-50.45843782863514,-50.45843782863514,-50.45843782863514,True,-0.45843782863514093,0.0,3003,0.6488217968144936,0.373874638717219,0.11628361549214983,0.1269956989650969,0.8773408311169042,0.9959425045269324,1.0,0.9773663120361891,0.031190666060200142,0.9166791270391447,0.9417499170367502,0.9926764706912634,0.9992479441669514,1.0,0.8770839478405789,0.05203005428390668,0.7335027086765308,0.7959126644359245,0.885940961482407,0.9362356605323047,0.9648015792053208,0.8856787463091609,0.03960406417755598,0.8235275241142893,0.8388334778521304,0.8875584679418291,0.9213332469499077,0.9587757464696431,0.43854197392028943,0.02601502714195334,0.3667513543382654,0.3979563322179622,0.4429704807412035,0.46811783026615233,0.4824007896026604,0.44283937315458044,0.01980203208877799,0.41176376205714466,0.4194167389260652,0.44377923397091457,0.46066662347495385,0.47938787323482157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_4,50,True,15,5,2.0,0.5,5,0;16;26;29;40,0;3;7;16;24;26;27;33;40;47,1,1,10,4,4.92330446547078,0.984660893094156,10,8.538989055969182,4.269494527984591,0.0,-0.653809937486189,-50.65380993748619,-50.65380993748619,-50.65380993748619,True,-0.653809937486189,0.0,3003,0.9113224950959051,0.11993890459505818,0.565046861290938,0.7578513971947919,0.9536035261757196,0.9934595014659637,1.0,0.984660893094156,0.015235231736811027,0.9573064170726214,0.9666835562601132,0.9884488427406037,0.9987199762464815,1.0,0.8621608599217513,0.049494517849883235,0.7828573157131418,0.801528309997786,0.8540748480942886,0.9390994381775845,0.9961978873983273,0.8538989055969182,0.037165515244139136,0.7936334192159885,0.8048739331658882,0.8576456948968794,0.8991801478727514,0.9274032216896974,0.43108042996087564,0.024747258924941617,0.3914286578565709,0.400764154998893,0.4270374240471443,0.46954971908879223,0.49809894369916363,0.4269494527984591,0.018582757622069568,0.39681670960799426,0.4024369665829441,0.4288228474484397,0.4495900739363757,0.4637016108448487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_5,50,True,15,5,2.0,0.5,5,0;5;8;10;21,19;44,1,0,2,0,3.6462572718587354,0.7292514543717471,10,8.888063393982742,4.444031696991371,0.0,0.7977744251326357,-49.20222557486736,-49.20222557486737,-49.20222557486736,True,0.7977744251326357,0.0,3003,0.34472967078393685,0.2965196778300248,0.041979128378639076,0.05062070202353751,0.24670706198671444,0.727691902733077,1.0,0.7292514543717471,0.14812555477582529,0.5748247679972405,0.5971748237321418,0.6837382759156182,0.9027977282445532,1.0,0.8577232414320025,0.041658605204728735,0.7706363317502762,0.8021359459682343,0.8579986361669506,0.9151032761107717,0.9498130575018967,0.8888063393982742,0.03318003622246618,0.8253358999437135,0.8515022859569994,0.8908637194271076,0.9205579341626748,0.9401880407050404,0.42886162071600126,0.020829302602364368,0.3853181658751381,0.40106797298411717,0.4289993180834753,0.45755163805538585,0.47490652875094835,0.4444031696991371,0.01659001811123309,0.41266794997185674,0.4257511429784997,0.4454318597135538,0.4602789670813374,0.4700940203525202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_6,50,True,15,5,2.0,0.5,5,0;3;5;11;12,9;33,0,0,0,0,2.7910423166953375,0.5582084633390675,10,9.058967500802558,4.529483750401279,0.0,1.7384414337059413,-48.261558566294056,-48.261558566294056,-48.261558566294056,True,1.7384414337059413,0.0,3003,0.21775347078789625,0.31845045485524226,0.005132950259452377,0.006384980184301503,0.09252569900760393,0.7228593233951532,1.0,0.5582084633390675,0.35597235486470297,0.21179516982965602,0.23256200892837317,0.33230802089193057,0.9932907433589209,1.0,0.8869005734734968,0.02964309003678438,0.8264856550994403,0.8536430423449258,0.8836788156540736,0.9312960414607308,0.9912544258246628,0.9058967500802557,0.04134476421715397,0.8531181538474404,0.8598464136018997,0.911144196796386,0.9409752679965673,0.9912544258246628,0.4434502867367484,0.01482154501839219,0.41324282754972014,0.4268215211724629,0.4418394078270368,0.4656480207303654,0.4956272129123314,0.45294837504012786,0.020672382108576984,0.4265590769237202,0.42992320680094986,0.455572098398193,0.47048763399828364,0.4956272129123314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_7,50,True,15,5,2.0,0.5,5,4;9;34;42;49,,0,0,0,0,3.3993854674387642,0.6798770934877528,10,9.030805196519799,4.515402598259899,0.0,1.116017130821135,-48.883982869178865,-48.883982869178865,-48.883982869178865,True,1.116017130821135,0.0,3003,0.37533909442970875,0.25002774033927777,0.06976390871041713,0.13510334288819043,0.2966788368158298,0.6985045602699089,1.0,0.6798770934877528,0.1826660828696685,0.48682121177011095,0.49903119798057294,0.6931314337676172,0.8808346578419081,1.0,0.9020283108241354,0.03857569694231769,0.7943326014718397,0.8287368790182269,0.9121759359718671,0.9400704756533181,0.959833036820289,0.9030805196519799,0.01592805632759846,0.8821516395633218,0.8840157506795449,0.9023486741241026,0.9118164221402961,0.9442512721648904,0.4510141554120677,0.019287848471158844,0.39716630073591985,0.41436843950911345,0.45608796798593354,0.47003523782665907,0.4799165184101445,0.45154025982598994,0.00796402816379923,0.4410758197816609,0.4420078753397724,0.4511743370620513,0.45590821107014806,0.4721256360824452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_8,50,True,15,5,2.0,0.5,5,1;7;18;39;43,,0,0,0,0,1.2787881284364273,0.25575762568728544,10,6.252202546025151,3.1261012730125755,0.0,1.8473131445761481,-48.15268685542385,-48.15268685542385,-48.15268685542385,True,1.8473131445761481,0.0,3003,0.09689845531934176,0.25037917961685063,0.00034149855185878434,0.0008316570927742562,0.006410640469217219,0.19640369503060384,1.0,0.25575762568728544,0.385773928015619,0.0004610734896623171,0.0017763511059218015,0.007950803993801277,0.7066507933690611,1.0,0.715233094885228,0.11432537797623439,0.5358401563699648,0.583190048811033,0.6845679582897632,0.8778782067085884,0.9284828564623164,0.625220254602515,0.06038739575687314,0.5651599426267471,0.5654177413784884,0.6057908877249436,0.6930863682380601,0.7697520577727326,0.357616547442614,0.057162688988117195,0.2679200781849824,0.2915950244055165,0.3422839791448816,0.4389391033542942,0.4642414282311582,0.3126101273012575,0.03019369787843657,0.28257997131337353,0.2827088706892442,0.3028954438624718,0.34654318411903007,0.3848760288863663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_9,50,True,15,5,2.0,0.5,5,15;19;34;43;48,,0,0,0,0,3.542308456279136,0.7084616912558273,10,8.074523201595353,4.0372616007976765,0.0,0.49495314451854044,-49.50504685548146,-49.50504685548147,-49.50504685548146,True,0.49495314451854044,0.0,3003,0.2952912138872416,0.3257321819617548,0.02290870881484414,0.024692597946344895,0.10531192533353927,0.8165687886656544,1.0,0.7084616912558273,0.215318398674323,0.42146111880574033,0.45649252618733793,0.7525791573127115,0.9436914171603799,1.0,0.8028197967143825,0.0548417584516134,0.6917062878500331,0.7443901373438356,0.7936123731953348,0.8789932896632668,0.9715507705767298,0.8074523201595352,0.041995619384851,0.7442550252681914,0.7524255337177295,0.8068066099764211,0.8657810959879659,0.8703895572696649,0.40140989835719126,0.0274208792258067,0.34585314392501654,0.3721950686719178,0.3968061865976674,0.4394966448316334,0.4857753852883649,0.4037261600797676,0.0209978096924255,0.3721275126340957,0.37621276685886473,0.40340330498821053,0.43289054799398297,0.43519477863483247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
